ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
1362805,Titan Wealth Holdings Ltd.,0,,6,0,2024-09-28,2024-12-29,0.0,92
1362852,Fangda Partners,0,,1,0,2024-11-14,2024-11-14,0.0,0
1362912,Ifchor SA,0,,1,0,2022-08-10,2022-08-10,0.0,0
1362969,Capital Economics Ltd.,0,,7,0,2022-02-16,2023-06-20,0.0,489
1363246,HaslerRail AG,0,,2,0,2023-09-29,2024-05-30,0.0,244
1363600,DevGreat Group Ltd.,0,,13,0,2021-08-03,2024-09-10,0.0,1134
1363750,Hiap Tong Corp. Ltd.,0,,98,0,2021-05-01,2024-12-27,0.0,1336
1363787,Teamtailor AB,0,,2,0,2024-06-24,2024-09-02,0.0,70
1364009,Wang Fung Construction Pte Ltd.,0,,4,0,2022-03-25,2024-06-03,0.0,801
1364064,"Carbon Black, Inc. (Massachusetts)",0,,1,0,2021-08-27,2021-08-27,0.0,0
1364089,"SI Group, Inc.",0,,21,0,2021-10-20,2024-11-25,0.0,1132
1364178,Rice,0,,19,0,2021-10-05,2024-12-06,0.0,1158
1364227,YOOV Internet Technology Ltd.,0,,2,0,2024-08-09,2024-08-12,0.0,3
1364279,Param Mitra Coal Resources Pte Ltd.,0,,1,0,2022-01-13,2022-01-13,0.0,0
1364319,"Beverage House, Inc.",0,,12,0,2021-03-04,2024-11-03,0.0,1340
1364436,Maltem Consulting Group SAS,0,,5,0,2021-06-04,2023-03-01,0.0,635
1364664,Kenetics Group Ltd.,0,,4,0,2021-10-27,2024-12-04,0.0,1134
1364670,"Qlik Technologies, Inc.",1,2022-01-13,64,2,2021-03-03,2024-12-20,0.03125,1388
1365227,Thrive Healthcare,0,,9,0,2023-07-20,2024-12-10,0.0,509
1365388,The Jysk Group Pte Ltd.,0,,14,0,2021-10-16,2023-01-28,0.0,469
1365405,BMS Performance Recruitment LLP,0,,3,0,2023-04-03,2024-04-17,0.0,380
1365630,New Creation Church,0,,1,0,2024-08-30,2024-08-30,0.0,0
1365735,"Dorm It Up, Inc",0,,1,0,2024-04-09,2024-04-09,0.0,0
1365908,Plurium Technology LLC,0,,14,0,2022-03-22,2024-12-17,0.0,1001
1366048,"The Tie, Inc. (United States)",0,,1,0,2022-06-17,2022-06-17,0.0,0
1366054,Liberty Insurance Pte Ltd.,0,,4,0,2023-06-21,2023-06-21,0.0,0
1366116,Right Construction,0,,12,0,2021-08-12,2024-12-19,0.0,1225
1366136,Stellar Shipmanagement Services Pte Ltd.,0,,67,0,2021-09-16,2024-12-05,0.0,1176
1366216,Malabar Gold & Diamonds,0,,28,0,2021-07-21,2024-10-17,0.0,1184
1366404,"Advanet, Inc.",0,,2,0,2024-05-20,2024-10-16,0.0,149
1366529,Hydroball Technics Sea Pte Ltd.,1,2023-11-03,95,4,2021-03-07,2024-09-06,0.042105263157894736,1279
1367039,"VOIS, Inc.",0,,31,0,2021-08-03,2024-09-16,0.0,1140
1367110,Aviva Plc,0,,215,0,2021-03-02,2024-12-20,0.0,1389
1367138,ION Group LLC,0,,19,0,2021-03-18,2023-09-06,0.0,902
1367292,"Williams-Sonoma, Inc.",1,2021-07-02,184,23,2021-03-10,2024-12-11,0.125,1372
1367516,Chemical Industries Far East Ltd.,1,2021-04-20,40,2,2021-03-12,2024-11-05,0.05,1334
1367559,The Association of Banks in Singapore,0,,2,0,2023-10-12,2023-12-04,0.0,53
1367643,Softiron Ltd.,0,,6,0,2021-10-26,2023-03-15,0.0,505
1368022,Rotho Blaas Srl,0,,1,0,2023-08-30,2023-08-30,0.0,0
1368161,"H & S Automotives, Inc.",1,2021-03-08,543,7,2021-03-04,2024-12-23,0.01289134438305709,1390
1368175,VE Capital Asia Pte Ltd.,0,,20,0,2021-07-29,2023-02-15,0.0,566
1368209,IEG Oilfield Services Pte Ltd.,0,,5,0,2022-01-12,2024-05-08,0.0,847
1368300,Netability SA,0,,1,0,2024-11-26,2024-11-26,0.0,0
1368653,"Surecomp, Inc.",0,,4,0,2021-12-14,2023-11-20,0.0,706
1368666,K3 FDS Ltd.,0,,12,0,2021-04-24,2024-12-04,0.0,1320
1368825,All ID Asia Pte Ltd.,0,,5,0,2022-01-06,2023-09-19,0.0,621
1368932,Lignar Engineering Sdn. Bhd.,0,,1,0,2021-06-22,2021-06-22,0.0,0
1368985,"Bedford Cheese Shop Holdings, Inc.",0,,9,0,2021-05-07,2024-04-25,0.0,1084
1369144,Jl Asia Resources Pte Ltd.,0,,3,0,2021-12-10,2024-01-11,0.0,762
1369147,"SAS Institute, Inc.",1,2024-10-17,92,2,2021-03-11,2024-12-19,0.021739130434782608,1379
1369603,CSA Group,0,,22,0,2022-06-30,2024-12-16,0.0,900
1369908,Nation Employment Pte Ltd.,0,,7,0,2022-04-28,2024-07-02,0.0,796
1370069,Kim ANN Engineering Private Ltd.,0,,108,0,2021-07-16,2024-10-18,0.0,1190
1370175,"Analog Devices, Inc.",0,,28,0,2021-09-21,2022-12-29,0.0,464
1370199,Durasafe Pte Ltd.,0,,46,0,2021-09-24,2024-12-05,0.0,1168
1370469,MOI Global Ltd.,1,2021-03-31,99,4,2021-03-31,2024-10-18,0.04040404040404041,1297
1370562,Trust Health Ltd.,0,,2,0,2024-09-02,2024-09-02,0.0,0
1370676,Centre National de la Recherche Scientifique,0,,1,0,2024-07-27,2024-07-27,0.0,0
1370711,Ranosys Technologies Pte Ltd.,0,,20,0,2021-03-22,2023-01-19,0.0,668
1370784,Teekay Corp. Ltd.,0,,18,0,2021-04-15,2024-09-24,0.0,1258
1370797,Quantum Corp.,0,,30,0,2021-09-12,2024-12-19,0.0,1194
1370799,Camelot UK Lotteries Ltd.,0,,8,0,2021-10-19,2024-11-04,0.0,1112
1371216,Icon Resources & Technologies Pte Ltd.,0,,9,0,2023-09-21,2024-08-13,0.0,327
1371309,"Tekskills, Inc.",0,,21,0,2022-01-12,2024-02-02,0.0,751
1371470,Excelpoint Ltd.,0,,16,0,2021-07-02,2023-08-22,0.0,781
1371494,SureCatch World Pte Ltd.,0,,14,0,2021-04-26,2024-10-11,0.0,1264
1371535,6Wind SA,0,,1,0,2022-09-23,2022-09-23,0.0,0
1371784,Gamuda Bhd.,0,,121,0,2021-08-13,2024-12-17,0.0,1222
1371944,Piloto Asia Pte Ltd.,0,,15,0,2021-11-23,2024-11-14,0.0,1087
1372159,Eastport Maritime Pte Ltd.,0,,19,0,2022-04-08,2024-05-30,0.0,783
1372272,"Eclypsium, Inc.",0,,5,0,2023-01-18,2024-10-25,0.0,646
1372296,Delta Foods SA,0,,6,0,2022-03-22,2024-07-24,0.0,855
1372307,NSSLGlobal Ltd.,0,,1,0,2023-06-08,2023-06-08,0.0,0
1372756,Twist Bioscience Corp.,0,,4,0,2021-09-08,2024-06-21,0.0,1017
1373058,Prefer Ltd.,0,,5,0,2023-09-14,2024-11-07,0.0,420
1373288,Denka Chemicals Holdings Asia Pacific Pte Ltd.,0,,18,0,2021-09-03,2024-08-14,0.0,1076
1373331,Overdrive IOT Pte Ltd.,0,,1,0,2024-06-18,2024-06-18,0.0,0
1373412,Williamselect,0,,1,0,2023-05-11,2023-05-11,0.0,0
1373687,Mammoet Holding BV,0,,15,0,2022-01-05,2022-08-10,0.0,217
1373771,Core Collective Ltd.,0,,87,0,2021-03-30,2024-11-19,0.0,1330
1373831,Hurco Srl,0,,2,0,2023-04-19,2024-01-17,0.0,273
1373942,Lemarc Agromond Pte Ltd.,0,,2,0,2021-09-15,2022-01-11,0.0,118
1374124,Rousseau Holding SA,0,,12,0,2022-01-13,2024-06-29,0.0,898
1374351,Miam Miam Singapore Pte Ltd.,0,,64,0,2021-03-05,2024-11-18,0.0,1354
1374382,Aidrivers Ltd.,0,,28,0,2021-03-10,2024-12-18,0.0,1379
1374455,"Merqube, Inc.",0,,1,0,2024-01-17,2024-01-17,0.0,0
1374517,Deluxe Corp.,0,,7,0,2022-02-24,2024-11-05,0.0,985
1374720,"Gerson Lehrman Group, Inc.",0,,155,0,2021-04-30,2024-12-12,0.0,1322
1374849,"Autodesk, Inc.",1,2021-03-10,500,4,2021-03-09,2024-12-21,0.008,1383
1375581,Shippit Pty Ltd.,0,,12,0,2021-09-10,2024-05-08,0.0,971
1375867,Hong Kong Exchanges & Clearing Ltd.,0,,1,0,2024-03-06,2024-03-06,0.0,0
1376338,Gardenia Foods (S) Pte Ltd.,0,,29,0,2021-03-18,2024-11-15,0.0,1338
1376407,Allspice Institute Pte Ltd.,0,,11,0,2022-03-24,2024-08-24,0.0,884
1376543,Enerfo Pte Ltd.,0,,7,0,2022-03-28,2023-01-19,0.0,297
1376645,Singapore Logistics Association,0,,11,0,2023-02-20,2024-12-09,0.0,658
1376864,"Akulaku, Inc.",0,,3,0,2022-06-10,2022-08-08,0.0,59
1376948,KEB Hana Bank,0,,13,0,2021-09-28,2024-11-14,0.0,1143
1377114,Vebits Ai Pte Ltd.,0,,9,0,2022-01-12,2024-11-27,0.0,1050
1377348,AMT AG,0,,8,0,2023-09-14,2024-08-21,0.0,342
1377513,Finalix AG,0,,2,0,2022-01-25,2024-05-01,0.0,827
1377536,St. Luke's Hospital (Missouri),0,,27,0,2021-03-03,2022-09-20,0.0,566
1377561,"InkJet, Inc.",0,,9,0,2022-02-09,2024-12-09,0.0,1034
1377694,Atomic Technologies Pte Ltd.,0,,36,0,2021-07-28,2024-11-18,0.0,1209
1377758,Personnel Link Jobhub Pte Ltd.,1,2021-10-02,831,2,2021-03-03,2024-10-11,0.0024067388688327317,1318
1377922,"BioSkryb, Inc.",0,,1,0,2024-01-02,2024-01-02,0.0,0
1378003,Kris Capital pte Ltd.,0,,1,0,2022-09-10,2022-09-10,0.0,0
1378200,Adept Learning Pte Ltd.,0,,2,0,2022-04-15,2023-08-01,0.0,473
1378319,Aurora Energy Research Ltd.,0,,15,0,2022-06-21,2024-11-28,0.0,891
1378575,Authority Builders Co.,0,,1,0,2021-04-21,2021-04-21,0.0,0
1379075,Duotech SAS,1,2024-05-16,73,3,2021-05-18,2024-12-12,0.0410958904109589,1304
1379217,"Innovative Pest Management, Inc. (Maryland)",0,,8,0,2021-07-21,2024-11-04,0.0,1202
1379358,Gazprom PJSC,0,,2,0,2021-04-29,2021-06-04,0.0,36
1379363,Barry Callebaut AG,1,2021-08-19,83,8,2021-03-31,2024-11-29,0.0963855421686747,1339
1379695,"Eventus Systems, Inc.",0,,2,0,2022-03-28,2022-07-07,0.0,101
1379831,Bitfury Group Ltd.,0,,1,0,2021-10-05,2021-10-05,0.0,0
1380010,DealStreetAsia Pte. Ltd.,0,,16,0,2022-01-15,2023-03-07,0.0,416
1380017,"Genesis Global Trading, Inc.",0,,31,0,2021-03-16,2022-09-06,0.0,539
1380043,Far East Packaging Industrial Pte Ltd.,0,,10,0,2021-10-08,2024-11-15,0.0,1134
1380120,Colt Ventilation East Asia Pte Ltd.,0,,4,0,2022-03-22,2024-06-28,0.0,829
1380175,Knauf Ceiling Solutions SAS,0,,2,0,2022-09-16,2022-10-31,0.0,45
1380186,Joni.ai Pte Ltd.,0,,1,0,2021-07-05,2021-07-05,0.0,0
1380710,The Audience Motivation Co. Asia Pte Ltd.,0,,17,0,2021-12-16,2024-12-10,0.0,1090
1381176,Empresas Tecsa SA,0,,1,0,2023-11-07,2023-11-07,0.0,0
1381553,Åpent Bakeri AS,1,2021-10-08,9,2,2021-10-08,2024-12-04,0.2222222222222222,1153
1381593,Basis Research Ltd.,0,,1,0,2021-04-21,2021-04-21,0.0,0
1381674,Demyst Data Ltd.,0,,12,0,2021-05-05,2022-01-28,0.0,268
1381708,"Richard Fleischman & Associates, Inc.",0,,2,0,2021-07-16,2023-08-17,0.0,762
1381936,Repassa Singapore Pte Ltd.,0,,4,0,2021-09-14,2024-06-04,0.0,994
1382130,Shin & Kim,0,,2,0,2023-11-30,2024-11-07,0.0,343
1382154,Logicalis GmbH,1,2023-09-05,473,3,2021-01-19,2024-12-24,0.006342494714587738,1435
1382537,Workclass,0,,5,0,2021-09-23,2022-06-09,0.0,259
1382721,"Infinite Ranges, Inc.",0,,1,0,2024-09-28,2024-09-28,0.0,0
1382858,"Ergotron, Inc.",0,,2,0,2022-02-28,2023-08-21,0.0,539
1383360,Helius Technologies Pte Ltd.,0,,1052,0,2021-03-02,2024-09-02,0.0,1280
1383413,IVY Comptech Pvt Ltd.,0,,7,0,2022-02-01,2024-01-05,0.0,703
1383422,Raffles Quay Asset Management Pte Ltd.,0,,13,0,2021-05-01,2023-01-16,0.0,625
1383523,Aftershock PC Pte Ltd.,0,,48,0,2021-10-07,2024-11-26,0.0,1146
1383525,BC Platforms AG,0,,5,0,2021-04-29,2023-09-08,0.0,862
1383559,Tigernix Pte Ltd.,0,,1,0,2023-10-26,2023-10-26,0.0,0
1383678,Maples Group,0,,12,0,2023-11-09,2024-10-23,0.0,349
1383752,Alzheimer’s Association,0,,3,0,2021-03-30,2021-07-15,0.0,107
1383780,"Elite Resources, Inc. (North Carolina)",0,,5,0,2023-03-16,2024-03-19,0.0,369
1383881,Leshi Internet Information & Technology Corp. Beijing,0,,1,0,2024-10-02,2024-10-02,0.0,0
1383915,Amway Corp.,0,,29,0,2021-06-17,2024-09-02,0.0,1173
1383972,Mars Growth Capital Pte Ltd,0,,4,0,2022-09-07,2024-06-05,0.0,637
1384160,"bluemedia, Inc.",1,2024-12-06,20,1,2022-09-07,2024-12-06,0.05,821
1384986,"OneSignal, Inc.",0,,8,0,2022-10-04,2024-06-03,0.0,608
1385091,ZALARIS Deutschland AG,0,,2,0,2022-08-25,2022-08-29,0.0,4
1385140,Vgc Technology Pte Ltd.,0,,7,0,2021-12-30,2023-02-15,0.0,412
1385303,Managing Partners Group,0,,1,0,2024-08-30,2024-08-30,0.0,0
1385422,Digital Services SG Five Pte Ltd.,0,,53,0,2021-06-18,2023-06-05,0.0,717
1385661,Ratbacher GmbH,0,,1,0,2023-04-27,2023-04-27,0.0,0
1385737,E.Life Monitor Estudos de Mercado Ltda.,0,,1,0,2021-06-12,2021-06-12,0.0,0
1385738,Zenith Investment Partners Pty Ltd.,0,,1,0,2024-10-14,2024-10-14,0.0,0
1385849,Avallis Investments Pte Ltd.,0,,15,0,2021-08-30,2024-12-05,0.0,1193
1386080,"MaxLinear, Inc.",1,2022-06-29,160,1,2021-03-02,2024-10-30,0.00625,1338
1386096,Drive.SG Pte Ltd.,0,,1,0,2021-10-20,2021-10-20,0.0,0
1386321,University of The Highlands & Islands,0,,1,0,2022-08-08,2022-08-08,0.0,0
1386408,Cherry Credits Pte Ltd.,0,,1,0,2023-11-06,2023-11-06,0.0,0
1386567,TNB Aura GPS 2 Pte Ltd.,0,,2,0,2021-06-14,2024-03-14,0.0,1004
1386909,Investor Communications International Services Ltd.,0,,3,0,2022-01-21,2023-06-08,0.0,503
1387395,FoodRazor Pte Ltd.,0,,5,0,2021-06-03,2022-02-16,0.0,258
1387615,SQL View Pte Ltd.,0,,32,0,2021-05-06,2024-04-08,0.0,1068
1387642,"Odyssey Learning Centers, Inc.",0,,3,0,2024-05-18,2024-09-16,0.0,121
1387856,Native (India),0,,9,0,2021-09-14,2024-10-07,0.0,1119
1388361,"Elevate Services, Inc.",0,,4,0,2021-09-10,2023-06-15,0.0,643
1389078,CloudCover Pte. Ltd.,1,2022-09-27,22,1,2021-06-15,2023-02-15,0.045454545454545456,610
1389271,Michael Weinig Asia Pte Ltd.,0,,13,0,2021-05-07,2024-09-27,0.0,1239
1389288,Innotech Resources Pte Ltd.,0,,8,0,2022-05-26,2024-03-15,0.0,659
1389302,Wellesley Partners Ltd.,0,,5,0,2022-01-23,2024-09-02,0.0,953
1389541,Digitrio Pte Ltd,0,,7,0,2022-03-22,2024-12-05,0.0,989
1389694,M.Tech Products Pte Ltd.,0,,65,0,2021-08-17,2024-11-19,0.0,1190
1389770,JBA Risk Management Ltd.,0,,6,0,2021-08-12,2024-01-18,0.0,889
1389825,NOVALINK SASU,0,,2,0,2024-06-04,2024-06-13,0.0,9
1389849,YLG Bullion Singapore Pte Ltd.,0,,8,0,2022-01-17,2024-12-12,0.0,1060
1390353,FARO Singapore Pte Ltd.,0,,9,0,2021-07-01,2023-04-04,0.0,642
1390379,Lloyd's Register Foundation,0,,146,0,2021-03-09,2024-12-30,0.0,1392
1390614,Incora,0,,16,0,2021-04-15,2024-08-28,0.0,1231
1390642,Christofle SA,0,,6,0,2022-06-30,2024-06-27,0.0,728
1390894,ariston consulting,0,,6,0,2022-01-25,2022-01-25,0.0,0
1391698,JobPlus Employment Agency,1,2022-08-08,534,1,2021-03-12,2024-08-12,0.0018726591760299626,1249
1391748,Space Matrix Design Consultants Pty Ltd.,0,,1,0,2023-12-05,2023-12-05,0.0,0
1391876,The integrators BV,0,,1,0,2024-07-10,2024-07-10,0.0,0
1391926,KYOCERA Document Solutions Australia Pty Ltd.,0,,55,0,2021-03-12,2024-11-21,0.0,1350
1392260,Prospr Communications Pte Ltd.,0,,24,0,2021-09-10,2024-10-03,0.0,1119
1392652,Symbio Networks Pty Ltd.,0,,7,0,2021-11-04,2022-01-10,0.0,67
1392681,Kaffa Kaldi Pte Ltd.,0,,2,0,2023-03-08,2024-08-07,0.0,518
1392740,Heritas Capital Management Pte Ltd.,0,,1,0,2022-06-02,2022-06-02,0.0,0
1392910,Duane Morris LLP,1,2022-07-12,3,1,2022-03-24,2022-08-11,0.3333333333333333,140
1393074,Horangi Pte Ltd.,0,,4,0,2022-03-11,2024-05-14,0.0,795
1393198,Carlsberg A/S,0,,9,0,2021-09-06,2024-08-26,0.0,1085
1393222,Venair IbÃ©rica SAU,0,,15,0,2021-03-09,2024-04-15,0.0,1133
1393264,Greenwoods Chartered Accountants,0,,8,0,2021-08-06,2024-12-05,0.0,1217
1393437,Adecco Group AG,1,2021-03-06,12863,170,2021-01-20,2024-12-31,0.01321620150820182,1441
1394087,Willowmore Pte Ltd.,0,,29,0,2021-03-11,2024-11-06,0.0,1336
1394588,Team Axis Pte Ltd.,1,2024-10-01,64,1,2021-10-08,2024-10-16,0.015625,1104
1394617,HTM Medico Pte Ltd.,0,,22,0,2021-03-04,2024-12-19,0.0,1386
1394646,The BSS Group Ltd.,0,,1,0,2022-05-17,2022-05-17,0.0,0
1394763,Sun Venture Pte Ltd.,0,,29,0,2022-03-02,2024-04-17,0.0,777
1394885,TurtleTree Labs Pte Ltd.,0,,14,0,2022-01-17,2024-10-21,0.0,1008
1395697,88tuition Pte Ltd.,0,,2,0,2021-06-10,2023-02-07,0.0,607
1395709,RSTN Consulting Pte Ltd.,0,,1,0,2022-08-26,2022-08-26,0.0,0
1395841,Trusted Hub Ltd.,1,2024-01-15,26,1,2021-03-01,2024-12-11,0.038461538461538464,1381
1396180,Reset Srl,0,,3,0,2022-07-14,2023-06-07,0.0,328
1396409,Marvable Pte Ltd.,1,2021-10-27,139,1,2021-05-07,2024-06-12,0.007194244604316547,1132
1396680,"Vantec Entrepreneurs Fund Vcc, Inc.",0,,1,0,2021-05-17,2021-05-17,0.0,0
1396887,Vega Foods Corp. Pte Ltd.,0,,3,0,2022-05-03,2022-07-04,0.0,62
1397075,Mun Hean Singapore Pte Ltd.,0,,12,0,2022-01-05,2024-12-18,0.0,1078
1397133,INTAGE Singapore Pte Ltd.,0,,3,0,2023-01-30,2024-09-17,0.0,596
1397161,"Proofpoint, Inc.",0,,67,0,2021-03-09,2024-11-20,0.0,1352
1397183,"Managease, Inc.",0,,1,0,2024-07-10,2024-07-10,0.0,0
1397359,Inchcape Motors Toyota,0,,10,0,2022-03-22,2024-10-09,0.0,932
1397391,Pandemic (1397391),0,,2,0,2024-03-12,2024-08-13,0.0,154
1397507,Cast Laboratories Pte Ltd.,0,,105,0,2021-12-24,2024-12-12,0.0,1084
1397519,Pan Pacific Hotels Group Ltd.,1,2022-04-21,652,4,2021-03-03,2024-12-26,0.006134969325153374,1394
1397673,"Tri-Marine International, Inc.",0,,4,0,2021-11-06,2024-12-18,0.0,1138
1398020,Tembusu Asia Consulting Pte Ltd.,0,,35,0,2022-03-19,2024-12-16,0.0,1003
1398163,Horizon International Medical Supplies LLC,0,,8,0,2021-10-22,2024-09-21,0.0,1065
1398250,Spritle Software Pte Ltd,0,,2,0,2021-08-01,2022-08-23,0.0,387
1398641,Smarter Me Pte Ltd.,0,,1,0,2023-09-11,2023-09-11,0.0,0
1398877,RSM Chio Lim LLP,0,,37,0,2021-02-26,2023-06-08,0.0,832
1399037,Origins Behavioral Healthcare LLC,0,,12,0,2021-06-06,2023-03-23,0.0,655
1399340,"Pinkerton Consulting & Investigations, Inc. /MI/",0,,100,0,2021-03-13,2024-12-31,0.0,1389
1399375,Lasalle College of The Arts,0,,32,0,2021-03-12,2024-10-21,0.0,1319
1399532,Black Swan Consulting Group,0,,1,0,2023-02-16,2023-02-16,0.0,0
1399571,Netlink Trust,1,2021-09-02,86,2,2021-09-02,2024-10-03,0.023255813953488372,1127
1399731,Turnkey Consulting Ltd.,0,,3,0,2024-09-27,2024-09-27,0.0,0
1399941,"New Era Technology, Inc.",0,,4,0,2021-12-08,2024-10-15,0.0,1042
1399955,The Assembly Place Pte Ltd.,0,,1,0,2022-09-13,2022-09-13,0.0,0
1399967,Singapore Media Exchange Pte Ltd.,0,,2,0,2021-07-15,2022-02-10,0.0,210
1399986,SH Integrated Services Pte Ltd.,0,,69,0,2021-04-26,2024-12-17,0.0,1331
1400302,Winning Consortium Simandou Pte Ltd.,0,,23,0,2021-11-06,2024-03-07,0.0,852
1400439,Blue Leaf Energy Asia Pte Ltd.,0,,20,0,2021-12-28,2024-10-23,0.0,1030
1400501,Unispace Global Pty Ltd.,0,,16,0,2021-11-03,2024-02-07,0.0,826
1400520,Savills Plc,0,,381,0,2021-03-05,2024-12-31,0.0,1397
1400574,"Cisco Systems, Inc.",1,2021-08-05,868,20,2021-03-01,2024-12-21,0.02304147465437788,1391
1400632,BOTANI,1,2024-01-06,28,2,2021-05-21,2024-10-28,0.07142857142857142,1256
1400853,Medinex Ltd.,0,,195,0,2021-08-13,2024-12-19,0.0,1224
1401223,Global Line Network Sdn. Bhd.,0,,2,0,2024-11-14,2024-11-15,0.0,1
1401341,"NetApp, Inc.",0,,77,0,2021-05-03,2024-12-10,0.0,1317
1401406,S&I Systems Pte Ltd.,1,2024-09-10,110,1,2021-03-26,2024-12-27,0.00909090909090909,1372
1401445,"Applied Engineering, Inc. (North Dakota)",0,,56,0,2022-03-20,2024-12-16,0.0,1002
1401561,TOTO Asia Oceania Pte Ltd.,0,,8,0,2021-11-07,2024-01-17,0.0,801
1401759,Schellenberg Wittmer AG,0,,1,0,2024-07-26,2024-07-26,0.0,0
1401786,Cni Technology LLC,0,,3,0,2023-07-17,2024-08-28,0.0,408
1401804,Manufacturing Integration Technology Ltd.,0,,9,0,2022-01-04,2024-02-26,0.0,783
1401828,Codelattice Digital Solutions Pvt Ltd.,0,,3,0,2023-05-04,2023-05-04,0.0,0
1402091,Tetra Pak AB,1,2021-06-07,71,3,2021-03-03,2024-08-21,0.04225352112676056,1267
1402203,Abiel Srl,0,,3,0,2021-11-06,2024-03-11,0.0,856
1402593,Moneymax Financial Solutions,0,,23,0,2022-03-22,2024-12-30,0.0,1014
1402625,Air Liquide SA,1,2021-03-29,376,6,2021-03-02,2024-12-31,0.015957446808510637,1400
1402840,WEC Engineers & Constructors Pte Ltd.,1,2024-03-19,58,1,2021-03-21,2024-06-26,0.017241379310344827,1193
1403099,Nugit Pte Ltd.,0,,19,0,2021-03-23,2022-11-11,0.0,598
1403176,Medialink Printing Services Pte Ltd.,0,,8,0,2022-03-25,2024-06-05,0.0,803
1403182,GetGo Technologies Pte Ltd.,0,,166,0,2021-07-23,2024-12-26,0.0,1252
1403326,The Chemours Co.,0,,2,0,2024-01-22,2024-04-30,0.0,99
1404078,"SS8 Networks, Inc.",0,,1,0,2023-06-09,2023-06-09,0.0,0
1404226,Allmaster Enterprise,1,2021-12-26,91,5,2021-07-16,2024-07-05,0.054945054945054944,1085
1404379,A-Gas International Ltd.,0,,2,0,2024-06-03,2024-06-03,0.0,0
1404449,"John Wiley & Sons, Inc.",0,,99,0,2021-03-11,2024-12-02,0.0,1362
1404471,"Zenlayer, Inc.",0,,13,0,2021-08-11,2024-11-05,0.0,1182
1404576,Special Needs School,0,,4,0,2023-05-15,2024-03-19,0.0,309
1405161,Sembcorp Industries Ltd.,1,2021-08-01,2149,83,2021-05-07,2024-12-31,0.03862261516984644,1334
1405291,IHSE GmbH Asia Pacific Pte Ltd.,0,,2,0,2022-06-01,2022-12-06,0.0,188
1405799,ALBA Group Asia Ltd.,0,,47,0,2021-07-24,2024-12-11,0.0,1236
1405958,"MindTickle, Inc.",0,,1,0,2021-07-16,2021-07-16,0.0,0
1406047,Addleshaw Goddard LLP,0,,10,0,2022-05-17,2024-08-30,0.0,836
1406491,"National Basketball Association, Inc.",0,,8,0,2022-01-12,2024-02-28,0.0,777
1406505,Egomotion Opco Corp.,0,,7,0,2021-04-29,2022-02-24,0.0,301
1406574,Facility Performance Consulting Ltd.,0,,1,0,2022-10-01,2022-10-01,0.0,0
1407012,SThree Plc,1,2022-08-03,164,1,2021-03-03,2023-01-19,0.006097560975609756,687
1407157,City Executive Ltd.,0,,2,0,2021-10-19,2023-01-18,0.0,456
1407299,South32 Ltd.,0,,31,0,2021-03-17,2024-08-07,0.0,1239
1407770,The Swatch Group AG,0,,61,0,2021-06-25,2024-10-10,0.0,1203
1408021,"GROUND, Inc.",0,,4,0,2021-07-22,2024-09-17,0.0,1153
1408056,Mi Mi Informatics JSC,0,,6,0,2023-04-24,2024-12-17,0.0,603
1408160,XDel Singapore Pte Ltd.,0,,30,0,2021-12-06,2024-10-28,0.0,1057
1408169,The Pestman Pte Ltd.,0,,21,0,2021-09-14,2024-10-07,0.0,1119
1408224,ICONZ-Webvisions Pte Ltd.,1,2024-06-11,53,1,2021-05-07,2024-12-10,0.018867924528301886,1313
1408347,Alliance Healthcare Group Ltd.,0,,189,0,2021-03-05,2024-12-17,0.0,1383
1408415,Mtrade Global Pty Ltd.,0,,48,0,2021-06-01,2024-11-12,0.0,1260
1408840,Weike Gaming Technology (S) Pte Ltd.,0,,13,0,2021-03-22,2024-08-21,0.0,1248
1408874,Intricon Corp.,0,,11,0,2022-03-22,2024-04-17,0.0,757
1409258,Bells Academic Group,1,2024-10-10,14,1,2021-04-01,2024-11-29,0.07142857142857142,1338
1409317,"Hyr, Inc.",0,,3,0,2024-01-04,2024-12-01,0.0,332
1409421,Smart Consult LLC,0,,1,0,2021-04-04,2021-04-04,0.0,0
1409495,Beyond Wealth,0,,4,0,2023-12-06,2024-09-26,0.0,295
1409529,PrimusTech Pte Ltd.,0,,72,0,2021-05-18,2024-10-25,0.0,1256
1410103,Hwa Seng Builder Pte Ltd.,0,,243,0,2021-03-05,2024-12-27,0.0,1393
1410190,Takeda A/S,1,2021-04-16,366,24,2021-03-13,2024-12-12,0.06557377049180328,1370
1410260,"Nordic Interior, Inc.",0,,2,0,2021-07-31,2021-07-31,0.0,0
1410583,"Geotab, Inc.",0,,18,0,2021-04-22,2024-11-20,0.0,1308
1410875,Ghana Ministry of Manpower Development & Social Welfare,1,2023-08-24,451,1,2021-03-10,2023-10-25,0.0022172949002217295,959
1410909,Innovación y Soporte en Impresión SA de CV,0,,1,0,2023-04-14,2023-04-14,0.0,0
1411073,Universal-Investment-GmbH,0,,13,0,2022-09-08,2024-10-21,0.0,774
1411246,Motional AD LLC,0,,115,0,2021-03-07,2024-12-12,0.0,1376
1411838,ClimateWorks Foundation,0,,2,0,2022-11-22,2022-11-22,0.0,0
1412081,NK Group Ltd.,0,,1,0,2024-08-28,2024-08-28,0.0,0
